2024-10-25 16:03:10,820 INFO  Logger.cs: 70 - 
2024-10-25 18:47:47,189 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base-1
2024-10-25 18:47:47,190 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Base-1
2024-10-25 18:47:47,190 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base-1
2024-10-25 18:47:47,190 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:47:47,191 INFO  ExportHelperExtension.cs: 1136 - Found 39 in Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:47:47,191 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:47:47,191 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-10-25 18:47:47,191 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2024-10-25 18:47:47,192 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rueda_Omnidireccional-13
2024-10-25 18:47:47,192 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-13
2024-10-25 18:47:47,192 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rueda_Omnidireccional-13
2024-10-25 18:47:47,192 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rueda_Omnidireccional-11
2024-10-25 18:47:47,193 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-11
2024-10-25 18:47:47,193 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rueda_Omnidireccional-11
2024-10-25 18:47:47,193 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rueda_Omnidireccional-12
2024-10-25 18:47:47,194 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-12
2024-10-25 18:47:47,194 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rueda_Omnidireccional-12
2024-10-25 18:47:47,194 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rueda_Omnidireccional-6
2024-10-25 18:47:47,194 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-6
2024-10-25 18:47:47,195 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rueda_Omnidireccional-6
2024-10-25 18:47:47,195 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base-1
2024-10-25 18:47:47,195 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Base-1
2024-10-25 18:47:47,195 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base-1
2024-10-25 18:47:47,534 INFO  SwAddin.cs: 339 - Loading config tree
2024-10-25 18:47:47,537 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-10-25 18:47:47,540 INFO  SwAddin.cs: 344 - Showing property manager
2024-10-25 18:48:03,834 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-25 18:50:30,224 INFO  SwAddin.cs: 294 - Assembly export called for file Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:50:30,225 INFO  SwAddin.cs: 299 - Save is required
2024-10-25 18:50:30,225 INFO  SwAddin.cs: 313 - Saving assembly
2024-10-25 18:50:30,514 INFO  SwAddin.cs: 316 - Opening property manager
2024-10-25 18:50:30,515 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:50:30,516 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:50:30,516 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:50:30,516 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-10-25 18:50:30,517 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2024-10-25 18:50:30,517 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rueda_Omnidireccional-13
2024-10-25 18:50:30,517 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-13
2024-10-25 18:50:30,518 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rueda_Omnidireccional-13
2024-10-25 18:50:30,518 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rueda_Omnidireccional-11
2024-10-25 18:50:30,518 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-11
2024-10-25 18:50:30,519 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rueda_Omnidireccional-11
2024-10-25 18:50:30,519 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rueda_Omnidireccional-12
2024-10-25 18:50:30,520 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-12
2024-10-25 18:50:30,520 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rueda_Omnidireccional-12
2024-10-25 18:50:30,521 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rueda_Omnidireccional-6
2024-10-25 18:50:30,521 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-6
2024-10-25 18:50:30,521 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rueda_Omnidireccional-6
2024-10-25 18:50:30,522 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base-1
2024-10-25 18:50:30,522 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Base-1
2024-10-25 18:50:30,526 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base-1
2024-10-25 18:50:30,527 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:50:30,527 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:50:30,528 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:50:30,529 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-10-25 18:50:30,529 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2024-10-25 18:50:30,529 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rueda_Omnidireccional-13
2024-10-25 18:50:30,536 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-13
2024-10-25 18:50:30,538 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rueda_Omnidireccional-13
2024-10-25 18:50:30,538 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rueda_Omnidireccional-11
2024-10-25 18:50:30,539 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-11
2024-10-25 18:50:30,539 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rueda_Omnidireccional-11
2024-10-25 18:50:30,541 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rueda_Omnidireccional-12
2024-10-25 18:50:30,541 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-12
2024-10-25 18:50:30,542 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rueda_Omnidireccional-12
2024-10-25 18:50:30,542 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rueda_Omnidireccional-6
2024-10-25 18:50:30,543 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-6
2024-10-25 18:50:30,544 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rueda_Omnidireccional-6
2024-10-25 18:50:30,544 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base-1
2024-10-25 18:50:30,545 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Base-1
2024-10-25 18:50:30,546 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base-1
2024-10-25 18:50:30,806 INFO  SwAddin.cs: 339 - Loading config tree
2024-10-25 18:50:30,807 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-10-25 18:50:30,808 INFO  SwAddin.cs: 344 - Showing property manager
2024-10-25 18:50:33,773 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-25 18:50:35,699 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-25 18:50:35,802 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-25 18:50:35,949 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-25 18:50:36,094 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-25 18:50:38,178 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-25 18:51:16,867 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-25 18:51:23,756 INFO  SwAddin.cs: 294 - Assembly export called for file Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:51:42,399 INFO  SwAddin.cs: 294 - Assembly export called for file Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:51:43,691 INFO  SwAddin.cs: 313 - Saving assembly
2024-10-25 18:51:43,801 INFO  SwAddin.cs: 316 - Opening property manager
2024-10-25 18:51:43,801 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:51:43,802 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:51:43,802 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:51:43,802 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-10-25 18:51:43,803 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2024-10-25 18:51:43,803 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rueda_Omnidireccional-13
2024-10-25 18:51:43,803 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-13
2024-10-25 18:51:43,804 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rueda_Omnidireccional-13
2024-10-25 18:51:43,804 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rueda_Omnidireccional-11
2024-10-25 18:51:43,805 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-11
2024-10-25 18:51:43,805 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rueda_Omnidireccional-11
2024-10-25 18:51:43,806 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rueda_Omnidireccional-12
2024-10-25 18:51:43,806 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-12
2024-10-25 18:51:43,807 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rueda_Omnidireccional-12
2024-10-25 18:51:43,807 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rueda_Omnidireccional-6
2024-10-25 18:51:43,807 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-6
2024-10-25 18:51:43,808 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rueda_Omnidireccional-6
2024-10-25 18:51:43,808 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base-1
2024-10-25 18:51:43,808 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Base-1
2024-10-25 18:51:43,808 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base-1
2024-10-25 18:51:43,809 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:51:43,809 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:51:43,809 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:51:43,810 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-10-25 18:51:43,810 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2024-10-25 18:51:43,810 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rueda_Omnidireccional-13
2024-10-25 18:51:43,810 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-13
2024-10-25 18:51:43,811 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rueda_Omnidireccional-13
2024-10-25 18:51:43,811 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rueda_Omnidireccional-11
2024-10-25 18:51:43,811 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-11
2024-10-25 18:51:43,812 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rueda_Omnidireccional-11
2024-10-25 18:51:43,812 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rueda_Omnidireccional-12
2024-10-25 18:51:43,812 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-12
2024-10-25 18:51:43,813 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rueda_Omnidireccional-12
2024-10-25 18:51:43,813 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rueda_Omnidireccional-6
2024-10-25 18:51:43,813 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-6
2024-10-25 18:51:43,814 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rueda_Omnidireccional-6
2024-10-25 18:51:43,814 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base-1
2024-10-25 18:51:43,814 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Base-1
2024-10-25 18:51:43,815 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base-1
2024-10-25 18:51:43,912 INFO  SwAddin.cs: 339 - Loading config tree
2024-10-25 18:51:43,913 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-10-25 18:51:43,914 INFO  SwAddin.cs: 344 - Showing property manager
2024-10-25 18:51:48,636 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-25 18:51:50,530 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-25 18:51:53,579 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2024-10-25 18:51:53,631 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-25 18:51:56,622 INFO  SwAddin.cs: 294 - Assembly export called for file Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:51:57,837 INFO  SwAddin.cs: 313 - Saving assembly
2024-10-25 18:51:57,963 INFO  SwAddin.cs: 316 - Opening property manager
2024-10-25 18:51:57,963 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:51:57,964 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:51:57,964 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:51:57,965 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-10-25 18:51:57,965 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2024-10-25 18:51:57,965 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rueda_Omnidireccional-13
2024-10-25 18:51:57,966 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-13
2024-10-25 18:51:57,966 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rueda_Omnidireccional-13
2024-10-25 18:51:57,966 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rueda_Omnidireccional-11
2024-10-25 18:51:57,967 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-11
2024-10-25 18:51:57,967 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rueda_Omnidireccional-11
2024-10-25 18:51:57,968 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rueda_Omnidireccional-12
2024-10-25 18:51:57,968 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-12
2024-10-25 18:51:57,968 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rueda_Omnidireccional-12
2024-10-25 18:51:57,969 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rueda_Omnidireccional-6
2024-10-25 18:51:57,969 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-6
2024-10-25 18:51:57,970 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rueda_Omnidireccional-6
2024-10-25 18:51:57,970 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base-1
2024-10-25 18:51:57,970 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Base-1
2024-10-25 18:51:57,970 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base-1
2024-10-25 18:51:57,971 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:51:57,971 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:51:57,971 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:51:57,971 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-10-25 18:51:57,972 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2024-10-25 18:51:57,972 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rueda_Omnidireccional-13
2024-10-25 18:51:57,972 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-13
2024-10-25 18:51:57,973 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rueda_Omnidireccional-13
2024-10-25 18:51:57,973 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rueda_Omnidireccional-11
2024-10-25 18:51:57,973 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-11
2024-10-25 18:51:57,974 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rueda_Omnidireccional-11
2024-10-25 18:51:57,974 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rueda_Omnidireccional-12
2024-10-25 18:51:57,974 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-12
2024-10-25 18:51:57,975 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rueda_Omnidireccional-12
2024-10-25 18:51:57,975 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rueda_Omnidireccional-6
2024-10-25 18:51:57,975 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-6
2024-10-25 18:51:57,975 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rueda_Omnidireccional-6
2024-10-25 18:51:57,976 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base-1
2024-10-25 18:51:57,976 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Base-1
2024-10-25 18:51:57,976 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base-1
2024-10-25 18:51:58,072 INFO  SwAddin.cs: 339 - Loading config tree
2024-10-25 18:51:58,073 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-10-25 18:51:58,074 INFO  SwAddin.cs: 344 - Showing property manager
2024-10-25 18:52:12,852 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-25 18:52:16,126 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-25 18:52:20,584 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-10-25 18:52:27,324 INFO  SwAddin.cs: 294 - Assembly export called for file Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:52:28,172 INFO  SwAddin.cs: 313 - Saving assembly
2024-10-25 18:52:28,283 INFO  SwAddin.cs: 316 - Opening property manager
2024-10-25 18:52:28,284 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:52:28,284 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:52:28,285 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Base_con_ruedas_para_ROS_URDF.SLDASM
2024-10-25 18:52:28,285 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-10-25 18:52:28,285 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2024-10-25 18:52:28,286 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rueda_Omnidireccional-13
2024-10-25 18:52:28,286 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-13
2024-10-25 18:52:28,286 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rueda_Omnidireccional-13
2024-10-25 18:52:28,286 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rueda_Omnidireccional-11
2024-10-25 18:52:28,287 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Rueda_Omnidireccional-11
2024-10-25 18:52:28,287 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rueda_Omnidireccional-11
2024-10-25 18:52:28,287 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rueda_Omnidireccional-12
